run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
1	321	Dbx1	0.021875000000000002	0.0028898902821316618	0.021875000000000002	0.016369514106583074	3	51	41.0	108.0	1.0	17.0
1	302	Otx2	0.07308970099667775	0.004152823920265781	0.09966777408637874	0.024318936877076414	1	77	22.0	4.0	4.0	6.0
1	302	Pou3f4	0.046511627906976744	0.0027464008859357696	0.053156146179401995	0.018803986710963456	2	73	36.0	25.0	8.0	3.0
1	302	Rfx4	0.023255813953488372	0.0007641196013289037	0.04318936877076412	0.022547065337763014	3	54	24.0	36.0	21.0	15.0
1	302	Pax6	0.08305647840531562	0.0048504983388704325	0.09302325581395349	0.04365448504983389	0	93	9.0	7.0	5.0	2.0
1	302	Irx3	0.059800664451827246	0.0042746400885935775	0.07308970099667775	0.021794019933554818	0	93	25.0	14.0	6.0	5.0
1	302	Dbx1	0.019933554817275746	0.003842746400885936	0.019933554817275746	0.02330011074197121	3	54	23.0	99.0	1.0	18.0
1	286	Otx2	0.056140350877192984	0.0037311588831233015	0.0736842105263158	0.01422041018038053	1	76	49.0	9.0	6.0	7.0
1	286	Pou3f4	0.03508771929824561	0.0003829997529033852	0.04912280701754386	0.02645169261181122	3	40	22.0	24.0	15.0	5.0
1	286	Rfx4	0.021052631578947368	0.0011984185816654312	0.042105263157894736	0.05203854707190512	3	40	7.0	31.0	8.0	12.0
1	286	Pax6	0.06666666666666667	0.004126513466765506	0.08070175438596491	0.024833209785025945	0	85	28.0	5.0	10.0	3.0
