run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
2	432	Lhx4	0.08352668213457076	0.0019316894188744402	0.14849187935034802	0.021529164193600604	2	96	11.0	7.0	7.0	9.0
2	432	Esrrg	0.060324825986078884	0.0014784438569039012	0.1136890951276102	0.025241461177359304	2	96	6.0	23.0	11.0	15.0
2	432	Bhlhe23	0.09280742459396751	0.002719473371823234	0.1345707656612529	0.024178492418928398	0	130	7.0	12.0	9.0	4.0
2	411	Lhx9	0.11707317073170731	0.006720734689009482	0.15121951219512195	0.018277774464786213	0	152	23.0	5.0	2.0	3.0
2	411	Evx2	0.06097560975609756	0.0008766175681316715	0.11219512195121951	0.02468841314330014	3	56	9.0	17.0	3.0	3.0
2	411	Otp	0.1024390243902439	0.004013357981990578	0.16341463414634147	0.04409923072335858	0	152	1.0	2.0	8.0	5.0
2	411	Lhx4	0.0975609756097561	0.002635816089212237	0.13658536585365855	0.02485538791818236	0	152	7.0	6.0	18.0	6.0
2	411	Esrrg	0.03902439024390244	0.0004055101675711134	0.0975609756097561	0.019029160951756215	3	56	19.0	26.0	16.0	17.0
2	411	Bhlhe23	0.04390243902439024	0.0008050569503250045	0.11219512195121951	0.020239728069652334	2	84	17.0	17.0	20.0	22.0
2	391	Lhx9	0.08974358974358974	0.0024652297145870412	0.13333333333333333	0.030591259640102827	3	88	11.0	5.0	5.0	3.0
2	391	Evx2	0.06666666666666667	0.0023399907718673783	0.1076923076923077	0.03722892360424494	3	88	6.0	12.0	6.0	8.0
2	391	Otp	0.09230769230769231	0.00350669039615055	0.14615384615384616	0.04857952672862698	0	113	1.0	4.0	4.0	3.0
2	391	Lhx4	0.07435897435897436	0.0009491793553490211	0.12307692307692308	0.04312174543537011	0	113	3.0	7.0	21.0	4.0
2	391	Esrrg	0.07179487179487179	0.002722299123327401	0.09230769230769231	0.04560015819655922	3	88	2.0	20.0	3.0	6.0
2	391	Bhlhe23	0.05641025641025641	0.0017137960582690659	0.10512820512820513	0.03192274734691187	2	90	9.0	15.0	11.0	18.0
2	371	Lhx9	0.06756756756756757	0.0026880539075661027	0.11891891891891893	0.052691716106350255	2	66	3.0	5.0	1.0	3.0
2	371	Evx2	0.051351351351351354	0.0007690617446715008	0.08648648648648649	0.032718083937596135	4	49	8.0	18.0	9.0	8.0
2	371	Otp	0.0891891891891892	0.0032227349300520034	0.12972972972972974	0.04321394565297004	0	109	4.0	1.0	6.0	1.0
2	371	Lhx4	0.07297297297297298	0.0018677213799165018	0.10810810810810811	0.06405185673478357	0	109	1.0	7.0	13.0	3.0
2	371	Esrrg	0.04864864864864865	0.0007177909616934007	0.07837837837837838	0.06225737933055006	2	66	2.0	28.0	16.0	7.0
2	371	Bhlhe23	0.051351351351351354	0.0016260162601626016	0.0918918918918919	0.03045484508899143	4	49	9.0	14.0	2.0	8.0
2	350	Lhx9	0.06017191977077364	0.002601850936995685	0.10315186246418338	0.0632924941540691	0	108	2.0	5.0	12.0	5.0
2	350	Evx2	0.04297994269340974	0.0011609524750518722	0.08022922636103151	0.04550769028093403	3	49	7.0	15.0	4.0	9.0
2	350	Otp	0.08595988538681948	0.0027418239304416556	0.1146131805157593	0.025697394855580803	0	108	15.0	3.0	10.0	2.0
2	350	Lhx4	0.07163323782234957	0.003351118137206468	0.09742120343839542	0.07326351151072028	0	108	1.0	7.0	8.0	4.0
2	350	Esrrg	0.034383954154727794	0.0008727727826631096	0.05730659025787965	0.04926225998748476	4	45	6.0	38.0	8.0	7.0
2	350	Bhlhe23	0.05730659025787965	0.0022395678951355265	0.0830945558739255	0.029435497151137895	3	49	11.0	12.0	1.0	4.0
2	326	Lhx9	0.043076923076923075	0.0016049382716049384	0.08	0.09291547958214626	4	43	2.0	6.0	3.0	4.0
2	326	Evx2	0.033846153846153845	0.0009401709401709403	0.06461538461538462	0.02547008547008547	5	41	15.0	18.0	7.0	13.0
2	326	Otp	0.06769230769230769	0.001908831908831909	0.11076923076923077	0.03385565052231719	0	75	10.0	1.0	7.0	1.0
2	326	Lhx4	0.04923076923076923	0.004245014245014245	0.07384615384615384	0.10411206077872745	0	75	1.0	11.0	2.0	4.0
2	326	Esrrg	0.027692307692307693	0.0005223171889838557	0.043076923076923075	0.024169040835707506	4	43	18.0	47.0	12.0	13.0
2	326	Bhlhe23	0.052307692307692305	0.0015479582146248813	0.06769230769230769	0.04069325735992403	5	41	7.0	16.0	1.0	3.0
2	297	Lhx9	0.05067567567567568	0.003114979386165827	0.07094594594594594	0.07347686669720568	2	56	3.0	9.0	1.0	3.0
2	297	Evx2	0.04054054054054054	0.003321117727897389	0.057432432432432436	0.028721942281264314	4	43	19.0	21.0	1.0	10.0
2	297	Otp	0.07432432432432433	0.005256527714154833	0.11148648648648649	0.06336463582226294	0	86	4.0	1.0	6.0	1.0
2	297	Lhx4	0.04054054054054054	0.004821346770499313	0.057432432432432436	0.10309207512597343	0	86	1.0	21.0	8.0	5.0
2	297	Esrrg	0.033783783783783786	0.0012597343105817682	0.04054054054054054	0.017407237746220796	2	56	40.0	44.0	9.0	11.0
2	297	Bhlhe23	0.04391891891891892	0.0018437929454878609	0.057432432432432436	0.021518552450755842	4	43	30.0	21.0	2.0	8.0
2	270	Lhx9	0.05204460966542751	0.00325972368640071	0.06691449814126393	0.07723464462076236	2	51	1.0	8.0	4.0	3.0
2	270	Evx2	0.026022304832713755	0.00044387726793541584	0.03717472118959107	0.015480219719247628	3	45	40.0	43.0	18.0	17.0
2	270	Otp	0.07434944237918215	0.005548465849192698	0.10408921933085502	0.062142817510958216	0	71	2.0	1.0	3.0	1.0
2	270	Lhx4	0.02973977695167286	0.004411030350108195	0.04460966542750929	0.05978471952505132	0	71	3.0	22.0	5.0	6.0
2	270	Esrrg	0.03717472118959107	0.0024829384675137322	0.040892193308550186	0.008946901181823225	2	51	67.0	29.0	7.0	6.0
2	270	Bhlhe23	0.05204460966542751	0.001581312767019919	0.06319702602230483	0.020862231592964544	3	45	28.0	11.0	8.0	4.0
2	241	Lhx9	0.05416666666666667	0.003905160390516039	0.0625	0.08233960948396095	3	43	3.0	7.0	2.0	2.0
2	241	Evx2	0.025	0.0006276150627615063	0.0375	0.01492329149232915	0	46	41.0	33.0	20.0	18.0
