run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community	community_size	rank_betweenness	rank_outdegree	rank_local_betweenness	rank_local_outdegree
2	160	Isl1	0.03773584905660378	0.006528142663800652	0.050314465408805034	0.04955815619775495	1	40	11.0	22.0	4.0	6.0
2	160	Phox2a	0.01886792452830189	0.0003184459836000318	0.031446540880503145	0.032760130562853276	0	46	19.0	41.0	22.0	15.0
2	137	Shox2	0.07352941176470588	0.007407407407407407	0.09558823529411764	0.1539760348583878	0	34	1.0	4.0	2.0	2.0
2	137	Kcnip3	0.08823529411764705	0.008823529411764706	0.125	0.1255446623093682	1	29	3.0	1.0	2.0	1.0
2	137	Tlx3	0.058823529411764705	0.00522875816993464	0.0661764705882353	0.03169934640522876	0	34	15.0	12.0	5.0	3.0
2	137	Six3	0.03676470588235294	0.000326797385620915	0.058823529411764705	0.012309368191721133	1	29	39.0	14.0	14.0	10.0
2	137	Isl1	0.014705882352941176	0.0017429193899782135	0.029411764705882353	0.04079520697167756	1	29	10.0	38.0	10.0	18.0
2	137	Phox2a	0.014705882352941176	0.0	0.022058823529411763	0.023965141612200435	0	34	24.0	52.0	34.0	15.0
2	126	Shox2	0.064	0.012	0.096	0.2555483870967742	0	37	1.0	2.0	2.0	1.0
2	126	Kcnip3	0.08	0.008451612903225807	0.10400000000000001	0.15419354838709678	1	25	3.0	1.0	1.0	1.0
2	126	Tlx3	0.056	0.0076129032258064515	0.056	0.028258064516129035	0	37	18.0	16.0	6.0	5.0
2	126	Six3	0.04	0.0014193548387096775	0.064	0.044000000000000004	1	25	8.0	10.0	10.0	8.0
2	126	Isl1	0.008	0.00012903225806451613	0.024	0.012838709677419355	1	25	39.0	44.0	16.0	22.0
2	126	Phox2a	0.016	0.0	0.016	0.0	0	37	126.0	58.0	37.0	13.0
2	110	Shox2	0.03669724770642202	0.01673462453278967	0.06422018348623854	0.2212028542303772	0	28	2.0	8.0	1.0	7.0
2	110	Kcnip3	0.07339449541284404	0.008324838600067958	0.10091743119266056	0.1482330954808019	1	21	3.0	1.0	2.0	1.0
2	110	Tlx3	0.045871559633027525	0.004332313965341489	0.045871559633027525	0.02344546381243629	0	28	20.0	18.0	6.0	3.0
2	110	Six3	0.01834862385321101	8.494733265375468e-05	0.045871559633027525	0.01851851851851852	2	16	24.0	18.0	8.0	7.0
2	110	Isl1	0.009174311926605505	8.494733265375468e-05	0.01834862385321101	0.012487257900101937	1	21	35.0	54.0	14.0	19.0
2	110	Phox2a	0.01834862385321101	0.0004247366632687734	0.01834862385321101	0.0038226299694189606	0	28	55.0	54.0	15.0	10.0
2	97	Shox2	0.03125	0.009868421052631578	0.041666666666666664	0.1074561403508772	0	23	3.0	20.0	2.0	6.0
2	97	Kcnip3	0.0625	0.0016447368421052633	0.10416666666666666	0.11315789473684211	1	14	2.0	2.0	5.0	2.0
2	97	Tlx3	0.041666666666666664	0.001973684210526316	0.041666666666666664	0.022587719298245615	0	23	18.0	20.0	9.0	4.0
2	97	Six3	0.03125	0.0025219298245614035	0.05208333333333333	0.02763157894736842	1	14	14.0	11.0	4.0	4.0
2	97	Isl1	0.010416666666666666	0.002631578947368421	0.020833333333333332	0.011293859649122807	1	14	30.0	47.0	3.0	11.0
2	97	Phox2a	0.010416666666666666	0.0005482456140350877	0.010416666666666666	0.004495614035087719	0	23	52.0	72.0	13.0	15.0
2	77	Shox2	0.039473684210526314	0.009649122807017543	0.039473684210526314	0.09263157894736841	0	20	4.0	21.0	3.0	5.0
2	77	Kcnip3	0.07894736842105263	0.0036842105263157894	0.13157894736842105	0.2121052631578947	1	14	2.0	2.0	6.0	1.0
2	77	Tlx3	0.039473684210526314	0.002982456140350877	0.039473684210526314	0.04070175438596491	0	20	12.0	21.0	5.0	5.0
2	77	Six3	0.039473684210526314	0.003157894736842105	0.039473684210526314	0.017368421052631578	1	14	24.0	21.0	7.0	5.0
2	77	Isl1	0.013157894736842105	0.005087719298245614	0.02631578947368421	0.07333333333333333	1	14	7.0	37.0	3.0	12.0
