run	nodes	geneid	local_outdegree_centrality	local_betweenness_centrality	outdegree_centrality	betweenness_centrality	community
2	510	Klhl21	0.0	0.0	0.0	0.0	0
2	510	Mt1	0.0	0.0	0.0	0.0	0
2	510	Epcam	0.0	0.0	0.0	0.0	0
2	510	Ptpn14	0.0	0.0	0.0	0.0	0
2	510	Nwd2	0.0	0.0	0.0	0.0	2
2	510	Fn1	0.0	0.0	0.0	0.0	0
2	510	Epb41	0.0	0.0	0.0	0.0	0
2	510	Dock6	0.0	0.0	0.0	0.0	0
2	510	Sfrp1	0.0	0.0	0.0	0.0	1
2	510	A330009N23Rik	0.0	0.0	0.0	0.0	0
2	510	Megf11	0.0	0.0	0.0	0.0	1
2	510	Nell2	0.0	0.0	0.0	0.0	1
2	510	Rhox9	0.0	0.0	0.0	0.0	3
2	510	Mbnl3	0.0	0.0	0.0	0.0	0
2	510	Ehd4	0.0	0.0	0.0	0.0	0
2	510	Diaph3	0.0	0.0	0.0	0.0	0
2	510	Tjp2	0.0	0.0	0.0	0.0	0
2	510	Naa50	0.0	0.0	0.0	0.0	0
2	510	Eppk1	0.0	0.0	0.0	0.0	0
2	510	Pgam2	0.0	0.0	0.0	0.0	3
2	510	Lhx4	0.0	0.0	0.0	0.0	2
2	510	Zcchc24	0.0	0.0	0.0	0.0	0
2	510	Cartpt	0.0	0.0	0.0	0.0	2
2	510	Gm15283	0.0	0.0	0.0	0.0	2
2	510	Hoxc4	0.0	0.0	0.0	0.0	3
2	510	Prlr	0.0	0.0	0.0	0.0	3
2	510	Gm7972	0.0	0.0	0.0	0.0	0
2	510	Rpl36a	0.0	0.0	0.0	0.0	0
2	510	Rln1	0.0	0.0	0.0	0.0	0
2	510	Rpl32	0.0	0.0	0.0	0.0	0
2	510	Gen1	0.0	0.0	0.0	0.0	0
2	510	Ascl2	0.0	0.0	0.0	0.0	3
2	510	Greb1l	0.0	0.0	0.0	0.0	0
2	510	Nuf2	0.0	0.0	0.0	0.0	0
2	510	Rbpms	0.0	0.0	0.0	0.0	0
2	510	Ptgr1	0.0	0.0	0.0	0.0	0
2	510	Ccnd3	0.0	0.0	0.0	0.0	0
2	510	Mir124-2hg	0.0	0.0	0.0	0.0	1
2	510	Bcorl1	0.0	0.0	0.0	0.0	2
2	510	Pcbp2	0.0	0.0	0.0	0.0	0
2	510	Rpl4	0.0	0.0	0.0	0.0	0
2	510	Cadm1	0.0	0.0	0.0	0.0	0
2	510	Gm13577	0.0	0.0	0.0	0.0	0
2	510	Piezo1	0.0	0.0	0.0	0.0	0
2	472	Ret	0.050955414012738856	0.0003749378867958621	0.07643312101910828	0.0060848353435424855	3
2	472	Zdbf2	0.08067940552016985	0.000822152956588517	0.15286624203821655	0.01960066856394272	3
2	472	Shox2	0.14861995753715498	0.0016668925328635316	0.22929936305732485	0.015607354203369924	2
2	472	Plxna4	0.16772823779193205	0.0017165830961738265	0.2526539278131635	0.01833130053756155	2
2	472	Car3	0.11677282377919321	0.0026697384469440305	0.12314225053078556	0.0073225821023625605	0
2	472	Kcnj12	0.11677282377919321	0.004052039571757691	0.17197452229299362	0.019153453494150065	0
2	472	Vgll2	0.12526539278131635	0.005262682386953968	0.14225053078556263	0.020079504901296473	0
2	472	Kcnip3	0.15286624203821655	0.0033292677417897636	0.1889596602972399	0.018638478565297916	0
2	472	Mtcl1	0.06794055201698514	0.0022225233771513754	0.06794055201698514	0.006030627456294891	0
2	472	Chst2	0.12526539278131635	0.0034015449247865566	0.17834394904458598	0.026376654469892034	0
2	472	Ntrk2	0.16560509554140126	0.0019469666169761033	0.2059447983014862	0.00899399195916339	2
2	472	Pou6f2	0.1316348195329087	0.002109590278718887	0.16348195329087048	0.011699868997605818	2
2	472	Maoa	0.1592356687898089	0.0020960383069069883	0.2484076433121019	0.01603198265347608	2
2	472	Nt5dc3	0.055201698513800426	0.0008492569002123143	0.10191082802547771	0.004973573654966798	2
2	472	Skap2	0.08917197452229299	0.0023309391516465644	0.12951167728237792	0.012503952658445137	0
2	472	Gm43712	0.07855626326963906	0.0005420788724759452	0.08492569002123142	0.0016714098568008312	0
2	472	Srrm3	0.06369426751592357	0.000614356055472738	0.10828025477707007	0.007611690834349731	0
2	472	Gpr20	0.07218683651804671	0.0005737001400370421	0.08067940552016985	0.0030446763337398926	0
2	472	Tgfb1i1	0.1337579617834395	0.0031892306997334777	0.16560509554140126	0.016668925328635318	0
2	472	Foxp1	0.09129511677282377	0.0017211004201111262	0.10191082802547771	0.007178027736368975	0
2	472	Kcnq4	0.08917197452229299	0.001653340561051633	0.09554140127388534	0.007995663369020193	0
2	472	Arx	0.059447983014861996	0.0024077336585806566	0.06581740976645435	0.011365587026245651	0
2	472	Cpeb1	0.03184713375796178	0.00012648507024438723	0.09129511677282377	0.007783349143967114	3
2	472	Ncoa7	0.04246284501061571	0.00033428197136016626	0.1316348195329087	0.013687491530017618	3
2	472	Tpm2	0.09341825902335456	0.003130505488548584	0.1040339702760085	0.008876541536793603	0
2	472	Plk3	0.04246284501061571	0.0010435018295161945	0.04246284501061571	0.0024980801373266476	0
2	472	Ola1	0.014861995753715499	0.00016714098568008313	0.02335456475583864	0.0007589104214663233	0
2	472	Hoxa7	0.008492569002123142	1.3551971811898631e-05	0.008492569002123142	1.3551971811898631e-05	0
2	472	S100a10	0.021231422505307854	0.0001038984505578895	0.021231422505307854	0.0005782174639743416	2
2	472	Pik3cd	0.1464968152866242	0.002647151827257533	0.17197452229299362	0.01773501377783801	2
2	472	Unc5c	0.12314225053078556	0.0007543930975290238	0.16985138004246284	0.006215837737724172	2
2	472	Mthfd2	0.10191082802547771	0.0019831052084744996	0.10828025477707007	0.008036319284455888	0
2	472	Sept11	0.05732484076433121	0.0005962867597235397	0.06581740976645435	0.003731309572209423	0
2	472	Tlx3	0.09978768577494691	0.0010435018295161945	0.14012738853503184	0.01108099561819578	2
2	472	Cacnb4	0.12101910828025478	0.0012558160545692732	0.1464968152866242	0.005800243935492614	2
