geneid	Ascl1_D3_GFPpos_1	Ascl1_D3_GFPpos_2	Ascl1_D3_GFPneg_1	Ascl1_D3_GFPneg_2	Ascl1_D4_GFPpos_1	Ascl1_D4_GFPpos_2	Ascl1_D4_GFPneg_1	Ascl1_D4_GFPneg_2	Ascl1_D6_GFPpos_1	Ascl1_D6_GFPpos_2	Ascl1_D6_GFPneg_1	Ascl1_D6_GFPneg_2	Ngn2_D3_GFPpos_1	Ngn2_D3_GFPpos_2	Ngn2_D3_GFPneg_1	Ngn2_D3_GFPneg_2	Ngn2_D4_GFPpos_1	Ngn2_D4_GFPpos_2	Ngn2_D4_GFPneg_1	Ngn2_D4_GFPneg_2	Ngn2_D6_GFPpos_1	Ngn2_D6_GFPpos_2	Ngn2_D6_GFPneg_1	Ngn2_D6_GFPneg_2
Myo10	47.3186475279011	72.2660808381462	315.680961731104	284.029986266181	26.4147587254128	28.5390056860214	245.220400383364	172.654213219828	13.6081664550921	8.99329504887631	100.285417576603	107.322118024173	39.4490253255346	57.4947285732005	235.327690641955	263.793046927502	16.0321058084319	16.0575502601323	151.515006218828	186.875336966304	8.72546264509091	17.426033901422	160.329244467701	110.085776990517
Shcbp1	9.01307571960021	18.6647493555477	54.5114375076773	55.4371780423148	4.60440748424626	1.31429631448783	46.3085536978943	47.7338118901879	1.94402377929887	1.34899425733145	43.5449839477355	31.0435878582319	0.0	4.52205730351015	33.5729948964297	37.9042436361848	3.6830513343695	2.11283556054373	59.4552556048565	58.5327923256528	0.0	0.0	24.246743887847	28.0682279081783
Wnt7b	24.0348685856006	7.01922197986409	4.66707512908196	18.2509228122847	0.969348944051845	0.187756616355404	59.5953961091045	103.592527931897	4.08244993652762	3.59731801955052	382.668040752827	449.688544117817	1.23278204142296	6.46008186215736	7.44306962326507	13.5738169778229	4.11635149135414	1.69026844843498	257.00013713067	85.9196951569216	5.11492637815674	7.04456689631955	425.915671704351	1046.17940385028
Parvb	39.0566614516009	33.979415493433	7.09395419620459	3.65018456245694	106.38604660969	84.6782339762871	12.1144739631622	19.2966473598632	76.0113297705857	53.510105540814	7.91726980867918	12.4174351432928	28.1074305444434	37.4684748005127	22.4875720532689	20.2326705895851	122.623944426655	131.41837186582	8.63060162005982	13.424952368269	82.7414561172413	74.1533357507321	27.8179697317934	21.3853165014691
Myh9	123.178701501203	88.3783858373796	177.908903920604	219.467346817723	84.8180326045364	56.1392282902657	213.56645228607	205.153829825914	60.4591395361948	37.3221744528367	418.295754891883	451.462463424001	91.2258710652987	79.4590069045355	122.889830375611	128.054877149273	36.830513343695	56.2014259104631	99.731396498469	112.232601798729	40.6185330030094	51.5365683467588	72.9281909184855	79.1013695594115
Nell2	26.2881375155006	11.8050551479532	7.28063720136786	4.10645763276406	30.5344917376331	35.1104872584605	8.01118439499438	7.10929113258117	81.6489987305525	95.7785922705327	13.195449681132	21.2870316742162	158.289214118708	157.62599743664	40.2242486023261	32.5259387959154	134.972998900717	126.770133632624	44.1119638358613	40.274857104807	122.758233075762	144.228238035174	107.700653083227	88.7004604890482
Sept3	569.325949621413	405.99818042623	112.569852113457	183.421774263461	812.314415115446	585.80064302886	156.315793073061	205.153829825914	678.853103731165	840.423422317491	179.458115663395	141.913544494774	489.167914036629	408.277173688345	211.098123570475	208.985559507614	534.042443483577	552.717782638239	172.612032401196	207.281264566073	675.170281916689	736.713390683523	307.31338183434	410.087745411695
Hoxc5	2.25326892990005	1.59527772269638	0.0	0.0	5.33141919228515	2.06532277990944	0.781578965365305	0.0	9.52571651856445	18.4362548501964	7.91726980867918	4.4347982654617	0.0	0.0	0.791815917368625	0.256109754298546	0.433300156984647	5.49337245741369	1.9179114711244	1.61099428419228	20.7605835348715	22.6167674039733	33.4567473801299	33.1715420733016
Eef2kmt	4.5065378598001	2.71197212858385	12.5077613459397	15.9695574607491	0.0	0.0	11.3328949977969	16.2498083030427	0.58320713378966	0.899329504887631	35.6277141390563	24.8348702865855	3.94490253255346	6.46008186215736	13.6192337787403	14.8543657493157	1.73320062793859	6.76107379373992	22.0559819179306	18.2579352208458	0.0	0.37076667875366	6.76653317800381	15.188435015248
Ly6h	54.0784543176013	13.0812773261103	11.5743463201233	15.9695574607491	211.802744275328	152.646129096943	34.1940797347321	69.0616852879314	491.643613784684	1787.86705571661	112.161322289622	171.183213046822	31.0661074438585	113.697440773969	78.5481390029676	102.443901719418	124.573795133086	141.55998255643	719.216801671652	175.598376976958	385.123868472978	593.968219363364	140.593522698524	469.018873270857
Mapk8ip2	198.287665831205	243.120324938929	62.5388067296983	73.916237389753	426.998209854838	404.42775162954	76.3993438644586	64.9992332121707	345.064220825549	288.235106316486	64.6577034375466	63.8610950226485	158.535770526992	116.281473518832	104.361337909185	82.7234506384304	288.14460439479	255.230535713682	49.8656982492345	66.5877637466142	342.700067336501	226.90920739724	128.564130382072	101.458745901856
Nde1	12.7685239361003	11.3264718311443	42.190359166901	49.2774915931687	1.45402341607777	1.87756616355404	52.7565801621581	36.562068681846	0.0	0.449664752443815	27.7104443303771	39.026224736063	7.88980506510692	20.0262537726878	37.5320744832728	42.7703289678572	4.33300156984647	5.91593956952243	46.9888310425479	81.6237103990755	2.1061461557116	0.741533357507321	68.0412502899271	37.0597814372051
Naa50	121.676522214603	145.967911626719	280.771239765571	229.961627434787	66.4004026675514	97.4456838884546	251.668426847628	220.388025110016	64.5415894727224	60.2550768274713	271.826263431318	215.531195701439	50.2975072900566	94.9632033737132	212.365029038265	194.131193758298	63.2618229197584	54.5111574620281	254.123269923984	231.446178828958	61.0782385156363	61.5472686731076	135.142704305132	129.040943889547
Chodl	5.25762750310012	5.74299980170698	5.78717316006164	13.46005557406	45.0747258984108	26.6614395224673	6.44802646426377	8.12490415152134	12.2473498095829	8.99329504887631	2.63908993622639	0.0	40.1886945503884	22.6102865175508	16.6281342647411	14.08603648642	29.6810607534483	39.721308538222	4.79477867781101	3.75898666311532	0.902634066733542	2.22460007252196	1.8795925494455	0.121507480121984
D16Ertd472e	15.0217928660004	23.7696380681761	41.8169931565744	45.1710339604046	9.45115220450548	12.5796932958121	38.1019745615586	33.5152296250255	6.80408322754604	8.99329504887631	17.1540845854715	23.9479106334932	35.2575663846965	25.1943192624137	34.523173997272	39.1847924076776	22.3149580847093	27.8894293991772	33.5634507446771	47.2558323363069	12.9377549565141	8.89840029008785	44.5463434218584	34.7511393148874
Masp1	3.00435857320007	3.66913876220168	1.49346404130623	0.684409605460676	1.21168618006481	0.375513232710808	2.14934215475459	2.03122603788033	0.0	0.899329504887631	6.59772484056598	7.98263687783106	2.95867689941509	2.58403274486294	0.158363183473725	0.768329262895638	1.51655054944626	1.69026844843498	0.0	0.0	0.902634066733542	1.48306671501464	15.7885774153422	10.4496432904906
Grik1	2.25326892990005	2.39291658404457	0.560049015489836	0.228136535153559	14.0555596887517	19.7144447173174	0.0	0.0	29.160356689483	14.8389368306459	0.0	0.0	1.72589485799214	0.646008186215736	1.10854228431607	0.512219508597092	14.5155552589857	16.0575502601323	0.0	0.0	40.9194110252539	44.8627681291929	0.0	0.243014960243968
Racgap1	55.5806336042013	61.73724786835	89.9812084887003	105.399079240944	12.359199036661	20.465471182739	119.972371183574	99.5300758561364	28.3827471777635	25.6308908892975	104.244052480942	94.9046828808804	93.6914351481446	82.6890478356142	167.706611298675	148.03143798456	40.5135646780645	38.8761743140046	133.294847243146	141.23049891419	28.2825340909843	21.5044673677123	150.555363210585	180.560115461268
Krt7	11.2663446495003	8.93355524709975	10.080882278817	15.7414209255956	2.66570959614257	1.68980954719863	24.2289479263245	41.6401337765469	0.194402377929887	2.69798851466289	153.067216301131	156.104898944252	0.0	0.646008186215736	0.158363183473725	0.512219508597092	0.0	0.0	2.87686720668661	0.0	0.0	0.0	1.31571478461185	1.45808976146381
Sncg	8.26198607630019	3.3500832176624	0.0	0.228136535153559	84.3333581325105	77.3557259384263	0.781578965365305	1.01561301894017	116.252622002072	54.8590997981455	2.63908993622639	0.88695965309234	20.9572947041903	3.87604911729441	0.6334527338949	0.512219508597092	62.6118726842815	61.272231255768	0.0	0.0	121.554720986784	146.82360478645	2.2555110593346	0.97205984097587
Esx1	10.5152550062002	7.01922197986409	8.77410124267409	13.2319190389064	0.0	0.0	15.8269740486474	24.374712454564	0.0	2.24832376221908	67.296793373773	77.1654898190336	0.0	0.0	0.0	0.0	0.0	0.0	0.958955735562202	0.53699809473076	0.0	0.0	0.0	1.33658228134182
Cdca3	22.5326892990005	16.9099438605817	81.5804732563527	79.8477873037455	1.69636065209073	0.563269849066211	80.1118439499438	125.936014348581	2.13842615722876	0.0	108.202687385282	93.1307635746957	3.45178971598428	29.7163765659238	73.1637907648609	76.5768165352653	2.8164510204002	6.33850668163118	161.10456357445	103.103634188306	2.70790220020063	1.8538333937683	95.2953422568869	130.742048611255
Mmp25	1.50217928660003	1.43574995042674	11.2009803097967	6.15968644914609	0.0	0.0	3.51710534414387	3.0468390568205	0.0	0.0	1.3195449681132	1.77391930618468	0.0	0.646008186215736	19.4786715672682	13.5738169778229	0.433300156984647	0.0	2.87686720668661	4.29598475784608	0.0	0.0	3.94714435383555	1.82261220182976
Vit	0.0	0.0	0.0	0.0	0.0	0.0	1.17236844804796	1.01561301894017	0.0	0.0	2.63908993622639	3.54783861236936	0.0	1.29201637243147	3.64235321989567	7.42718287465784	0.0	0.0	23.9738933890551	34.9048761574994	0.902634066733542	1.11230003626098	28.7577660065162	21.5068239815911
Celf4	153.222287233204	169.099438605817	35.6564539861862	25.0950188668915	365.202214671532	489.857012071248	72.6868437789734	23.3590994356238	722.788041143319	524.758766101933	75.2140631824522	74.5046108597566	203.655593243072	100.777277049655	51.1513082620132	49.1730728253209	443.699360752278	368.901088870934	31.6455392735527	29.5348952101918	666.745697293843	717.804290067087	205.439465654393	133.415213173938
Etf1	182.514783321904	203.238381871519	228.126632309526	290.645945785634	122.864978658571	138.188869637577	237.600005471053	214.294346996375	76.0113297705857	102.073898804746	288.98034801679	234.157348416378	144.728611663055	141.475792781246	212.99848177216	257.13419331574	128.906796702932	142.405116780647	249.328491246173	250.241112144534	109.519600097003	98.9947032272273	172.734555294042	173.998711534681
Zfp521	8.26198607630019	7.33827752440336	14.1879083924092	7.98477873037455	28.3534566135165	24.0328468934917	15.4361845659648	14.2185822651623	33.0484042480808	61.6040710848027	13.195449681132	16.8522334087545	18.9848434379135	30.3623847521396	11.4021492101082	9.21995115474766	31.6309114598792	23.241191165981	23.0149376534929	24.701912357615	28.8842901354733	33.3690010878294	32.5169511054072	34.7511393148874
Dpysl3	1533.72505161864	1338.43800934227	446.172382340236	441.216058986983	2300.74971870705	2104.75166934408	468.5565897365	359.527008704819	2682.94721781037	2988.4719447416	385.307130689053	343.253385746736	1469.22963696788	1262.94600405176	562.981117249092	499.926240390762	1718.46842260111	1642.51836476669	334.675551711209	347.974765385532	2334.21169657294	2981.70563053694	844.500932465864	821.99810302522
Pmaip1	26.2881375155006	33.6603599488937	72.4330060033521	78.7071046279778	2.18103512411665	11.0776403649688	73.4684227443387	63.9836201932305	3.11043804687819	2.24832376221908	40.9058940115091	31.9305475113243	0.246556408284591	3.23004093107868	15.8363183473725	18.6960120637939	0.0	0.422567112108745	14.384336033433	10.2029637998844	0.0	0.37076667875366	7.33041094283746	3.88823936390348
Ppic	18.7772410825004	18.983804900087	34.3496729500433	41.0645763276406	7.5124543164018	11.8286668303904	34.7802639587561	35.5464556629058	2.52723091308853	1.34899425733145	32.9886242028299	26.6087895927702	53.0096277811871	73.6449332285939	46.4004127578014	34.0625973217066	35.530612872741	31.6925334081559	41.2350966291747	23.0909180734227	15.9465351789592	9.63993364759517	26.6902142021261	45.9298274861099
Nedd4l	132.942866864103	63.4920533633161	27.0690357486754	40.3801667221799	197.747184586576	162.409473147424	31.8493428386362	36.562068681846	240.47574149927	221.684722954801	48.8231638201882	47.008861613894	170.617034532937	115.635465332617	52.418213729803	43.5386582307528	171.58686216592	160.152935489214	45.0709195714235	47.7928304310376	206.703201281981	257.31207505504	36.4640954592427	56.6224857368444
Lmnb1	423.61455882121	405.99818042623	986.246316277601	1114.44697422513	340.241479362197	266.614395224673	953.721732487014	879.520874402185	262.248807827417	235.174665528115	918.403297806784	817.776800151138	312.386969296577	400.525075453756	829.189628668424	874.358701175236	252.397341443557	319.460736754211	1150.74688267464	1160.45288271317	305.391192578182	327.016210660728	922.504023267852	872.423707275844
Incenp	107.405818991903	62.0563034128893	295.145831163143	265.550926918742	40.7126556501775	21.9675241135822	245.415795124706	282.340419265366	16.5242021240404	37.3221744528367	402.461215274525	421.305835218862	48.8181688403491	98.8392524910076	293.922068527233	301.697290563687	32.0642116168639	30.8473991839384	438.242771151926	302.866925428149	26.7781439797617	38.188967911627	268.029897550929	282.018861363124
Tjp2	90.1307571960021	95.3976078172437	258.555962151141	263.269561567207	17.2059437569202	27.0369527551781	223.336189353136	212.263120958495	8.16489987305525	18.8859196026403	236.198549292262	234.157348416378	52.7630713729025	89.1491296977715	158.204820290251	139.323706338409	54.8124698585578	41.8341440987658	141.925448863206	159.488434135036	13.5395110010031	12.6060670776245	101.497997670057	107.898642348322
Frmd8	18.0261514392004	25.8434991076814	47.4174833114728	42.889668608869	10.6628383845703	18.2123917864742	51.3888169727688	63.9836201932305	7.19288798340581	5.39597702932579	43.5449839477355	36.365345776786	27.6143177278742	31.0083929383553	33.2562685294822	28.6842924814372	13.2156547880317	18.5929529327848	33.5634507446771	39.2008609153455	7.52195055611285	3.7076667875366	18.2320477296214	19.8057192598834
Mrpl21	86.375308979502	108.159829598815	112.943218123784	132.547326924218	86.0297187846012	98.9477368192978	119.776976442233	112.733045102359	38.4916708301176	57.1074235603646	127.99586190698	115.304754902004	85.061960858184	81.3970314631827	130.491263182349	145.214230687276	71.0612257454821	61.6947983678768	127.541112829773	107.399618946152	53.5562879595235	65.6257021393979	75.5596204877092	88.8219679691701
Rcor2	419.85911060471	663.635532641695	1029.18340746515	1008.81975844904	334.667722933899	317.308681640632	843.128308887823	807.412350057433	228.422794067617	167.275287909099	385.307130689053	405.3405614632	409.776750568991	576.885310290652	1124.85369221387	999.852480781524	471.86387095628	492.713252718797	837.168357145802	869.3999153691	363.159772849128	219.493873822167	858.78583584165	681.049426083719
Mxi1	69.8513368269016	53.1227481657896	15.4946894285521	18.7071958825918	52.8295174508255	48.6289636360496	28.9184217185163	36.562068681846	73.872903613357	91.7316094985384	38.2668040752827	38.1392650829706	66.323673828555	76.8749741596725	19.4786715672682	24.0743169040633	38.1304138146489	42.6792783229833	46.0298753069857	42.42284948373	44.5299472921881	70.4456689631955	77.2512537822101	110.207284470639
Maoa	66.8469782537016	65.2468588582821	38.4566990636354	32.8516610621125	161.638936420645	128.050012354385	42.9868430950918	31.4840035871452	138.02568833022	132.651101970926	23.7518094260375	28.3827088989549	40.435250958673	32.3004093107868	40.857701336221	35.8553656017965	32.7141618523408	28.3119965112859	42.1940523647369	48.3298285257684	24.9728758462947	45.2335348079466	10.9016367867839	13.7303452537842
Ablim1	20.2794203691005	19.9409715337048	10.2675652839803	13.46005557406	64.7040420154606	70.220974516921	12.8960529285275	12.187356227282	97.7843960987331	51.7114465310388	5.27817987245278	5.32175791855404	7.39669224853774	6.46008186215736	5.22598505463292	4.09775606877674	32.9308119308332	37.6084729776783	6.71269014893541	8.0549714209614	63.1843846713479	57.4688352068174	19.5477625142332	8.38401612841688
Lbx1	105.152550062002	34.7770543547811	28.7491827951449	32.1672514566518	56.7069132270329	27.7879792205998	27.9414480118097	78.2022024583929	83.2042177539916	192.456514045953	84.4508779592445	70.0698125942949	8.13636147339151	13.5661719105304	1.42526865126352	4.09775606877674	8.66600313969294	12.6770133632624	15.3432917689952	7.51797332623064	38.5123868472978	68.5918355694272	76.875335272321	266.46590390751
Zfhx4	19.5283307258005	25.0458602463332	8.58741823751081	10.4942806170637	67.6120888476162	68.7189215860778	25.5967111157137	3.0468390568205	175.350944892758	115.114176625617	31.6690792347167	25.7218299396779	11.5881511893758	7.10609004837309	15.2028656134776	10.5004999262404	29.8977108319406	15.6349831480236	24.9328491246173	51.0148189994222	194.066324347712	242.481407904894	301.298685676114	179.831070580536
Gnl3l	144.960301156903	170.694716328513	86.2475483854347	108.821127268248	226.100641200093	187.005589889982	83.824344035429	111.717432083418	240.28133912134	223.483381964576	125.356771970754	109.096037330358	160.754778201553	153.103940133129	100.877347872763	108.846645576882	172.236812401397	205.790183596959	92.0597506139714	87.5306894411139	198.880372703624	197.618639775701	93.9796274722751	104.617940385028
Aatk	14.2707032227003	12.4431662370318	2.6135620722859	2.50950188668915	26.4147587254128	17.649121937408	3.90789482682653	8.12490415152134	64.5415894727224	86.7852972216564	5.27817987245278	4.4347982654617	6.16391020711478	9.69012279323604	4.59253232073802	4.86608533167238	13.4323048665241	7.60620801795741	6.71269014893541	4.29598475784608	62.8835066491034	40.0428013053953	7.14245168789291	8.38401612841688
Agap2	18.7772410825004	13.4003328706496	1.30678103614295	2.05322881638203	48.4674472025922	29.290032151443	1.36776318938928	4.06245207576067	93.8963485401353	156.033669098004	6.59772484056598	11.5304754902004	3.94490253255346	11.6281473518832	3.48399003642195	4.60997557737383	7.366102668739	14.7898489238061	5.75373441337321	2.14799237892304	39.7158989362758	77.1194691807614	6.57857392305926	14.3378826543941
Caly	0.751089643300017	0.0	0.0	0.228136535153559	6.30076813633699	7.32250803786075	2.14934215475459	1.01561301894017	34.2148185156601	53.9597702932579	1.3195449681132	0.88695965309234	0.0	1.29201637243147	0.158363183473725	0.0	2.38315086341556	2.95796978476122	0.0	0.53699809473076	18.0526813346708	22.2460007252196	0.0	1.94411968195174
Msx3	1.50217928660003	0.0	0.0	1.59695574607491	0.0	0.375513232710808	10.5513160324316	10.1561301894017	0.0	2.69798851466289	46.1840738839619	49.6697405731711	0.0	0.0	0.0	0.0	0.0	0.0	0.958955735562202	1.07399618946152	0.0	0.741533357507321	25.7504179274034	49.5750518897694
Adgra1	0.751089643300017	0.0	0.0	0.0	0.727011708038883	0.0	1.17236844804796	0.0	2.52723091308853	4.04698277199434	5.27817987245278	5.32175791855404	9.86225633138365	0.646008186215736	0.0	0.256109754298546	3.24975117738485	10.5641778027186	3.83582294224881	0.53699809473076	13.5395110010031	17.426033901422	24.246743887847	17.1325546971997
Rbfox3	80.3665918331019	46.5821095027344	4.10702611359213	4.33459416791762	106.38604660969	100.262033133786	3.32171060280255	13.2029692462222	157.465926123208	291.382759583592	32.9886242028299	26.6087895927702	108.238263236936	151.811923760698	73.4805171318084	65.0518775918307	201.484572997861	234.102180108245	44.1119638358613	32.2198856838456	284.931487065555	314.03937690435	60.3349208372006	114.217031314665
Cpeb1	48.8208268145011	64.6087477692035	31.5494278725941	34.2204802730338	58.4032738791236	41.6819688308996	18.562500427426	15.2341952841025	66.8744180078811	54.4094350457017	19.7931745216979	12.4174351432928	42.1611458166651	43.2825484764543	19.1619452003207	17.6715730465997	28.164510204002	37.6084729776783	5.75373441337321	6.44397713676912	30.3886802466959	29.2905676215392	10.9016367867839	9.23456848927077
Jade1	88.6285779094021	136.396245290541	327.255308051227	319.619285750136	51.6178312707607	69.8454612842102	323.573691661236	145.232661708444	51.9054349072798	24.281896631966	252.03308890962	219.079034313808	231.023354562662	167.962128416091	234.852601091534	265.329705453294	124.573795133086	144.517952341191	123.705289887524	215.336235987035	38.2115088250533	41.8966346991636	101.873916179946	57.4730380976983
Slco3a1	72.8556954001017	91.5689412827724	25.9489377176957	19.8478785583596	80.6982995923161	71.3475142150534	32.2401323213188	17.2654213219828	61.4311514258442	45.4161399968254	17.1540845854715	17.7391930618468	42.6542586332343	38.1144829867284	17.1032238151623	9.73217066334475	94.2427841441607	75.6395130674654	10.5485130911842	12.3509561788075	86.65287040642	62.2888020306149	11.8414330615067	13.0013003730523
Pard3	381.553538796409	306.931433846784	305.040030436797	322.128787636825	249.60735309335	231.316151349857	249.323689951532	324.996166060854	170.685287822441	198.751820580166	269.187173495092	324.627233031797	447.253324628248	637.610079794931	425.363510810425	443.069874936485	334.72437127064	379.465266673653	369.197958191448	318.976868270071	216.63217601605	191.686372915642	238.520294524634	336.454212457773
Pdgfa	61.5893507506014	31.2674433648491	97.2618456900681	97.186163975416	15.9942575768554	21.404254264516	109.03026566846	116.795497178119	11.0809355420035	19.3355843550841	244.115819100941	146.348342760236	17.9986178047752	18.7342374002563	25.338109355796	24.842646166959	11.0491540031085	13.5221475874798	35.4813622158015	23.6279161681534	6.61931648937931	7.04456689631955	18.795925494455	24.9090334250067
Gria4	29.2924960887007	14.0384439597282	2.42687906712262	1.82509228122847	59.3726228231755	57.641281221109	2.73552637877857	1.01561301894017	72.123282211988	81.3893201923306	2.63908993622639	4.4347982654617	9.12258710652987	11.6281473518832	3.48399003642195	3.3294268058811	34.6640125587717	28.3119965112859	0.0	3.22198856838456	74.0159934721504	64.8841687818906	1.69163329450095	3.52371692353753
Lypla1	81.1176814764019	69.5541087095623	96.515113669415	109.505536873708	41.6820045942293	33.2329210949065	97.5019759293218	98.5144628371962	25.8555162646749	25.6308908892975	81.8117880230181	75.3915705128489	68.0495686865472	65.892834994005	74.4306962326507	83.2356701470275	37.0471634221873	27.4668622870684	87.2649719361604	81.6237103990755	24.0702417795611	18.538333937683	62.5904318965352	47.2664097674517
Tfap2b	514.496405660512	438.701373741505	312.320667638165	252.775280950143	535.807628824657	633.303066966777	301.298691148325	234.606607375179	532.27371077203	607.497080551595	236.198549292262	184.487607843207	3.69834612426887	7.10609004837309	3.00890048600077	2.81720729728401	7.58275274723132	6.33850668163118	4.79477867781101	3.22198856838456	24.6719978240501	18.1675672589294	114.84310477112	112.151404152591
Eya1	410.84603488511	173.725744001636	28.3758167848183	27.8326572887342	223.192594367937	186.066806808205	28.3322374944923	72.1085243447519	85.5370462891502	106.12088157674	26.3908993622639	27.4957492458626	59.1735379883019	49.7426303386116	23.4377511541113	25.3548656755561	30.5476610674176	25.7765938386335	23.0149376534929	13.424952368269	8.42458462284639	10.7522336838562	10.9016367867839	16.2820023363458
Eef1b2	866.00635872492	1116.05629479839	2150.40153647581	2156.34653027144	642.678349906373	591.808854752233	1875.98491161807	2038.33532901292	435.850131318806	407.396265714097	1588.73214160829	1422.68328356011	746.326247877457	1150.54057965023	2113.67340982381	2074.23290006393	590.804764048566	544.689007508172	2083.81081337667	1919.76818866247	524.129514749943	510.916483322544	1425.29503024452	1319.69274160487
Nop58	237.344327282806	246.78946370113	412.942807421172	408.136261389717	163.335297072736	187.193346506338	383.950666735706	432.651146068511	136.276066928851	163.228305137105	389.265765593393	324.627233031797	191.574329237127	185.404349443916	375.320744832728	407.726728843285	129.556746938409	129.728103417385	474.68308910329	437.116449110839	181.128569391197	160.912738579089	364.828913847372	338.398332139725
B3gat2	6.75980678970016	2.0738610395053	0.0	1.36881921092135	10.9051756205833	20.465471182739	0.195394741341326	2.03122603788033	16.7186045019703	13.9396073257583	3.95863490433959	0.88695965309234	31.3126638521431	18.0882292140406	8.07652235715997	5.37830484026947	86.443381318437	84.9359895338578	6.71269014893541	10.7399618946152	86.9537484286645	102.33160333601	0.56387776483365	0.97205984097587
Fn1	47.3186475279011	31.746026681658	57.8717316006164	88.9732487098879	7.27011708038884	5.82045510701752	68.9743436934882	75.1553634015724	3.69364518066785	12.5906130684268	97.6463276403765	76.2785301659413	61.8856584794324	98.1932443047918	179.108760508783	197.972840072776	16.0321058084319	14.7898489238061	136.171714449833	138.008510345805	3.00878022244514	5.56150018130491	80.4465611162675	100.000656140393
Cdh7	3.00435857320007	0.478583316808915	1.12009803097967	3.42204802730338	13.0862107446999	14.0817462266553	2.34473689609592	2.03122603788033	21.5786639502174	19.7852491075279	5.27817987245278	3.54783861236936	0.0	0.0	1.2669054677898	0.256109754298546	0.0	0.84513422421749	5.75373441337321	4.29598475784608	23.7693637573166	16.6845005439147	10.7136775318394	8.38401612841688
Serpinb8	0.0	0.478583316808915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.449664752443815	0.0	0.0	17.505504988206	12.274155538099	3.8007164033694	3.3294268058811	12.7823546310471	8.02877513006616	2.87686720668661	1.61099428419228	0.902634066733542	0.0	0.0	1.45808976146381
Syt2	15.7728825093004	14.6765550488067	14.0012253872459	10.7224171522173	26.8994331974387	13.1429631448783	11.9190792218209	15.2341952841025	11.8585450537231	13.0402778208706	3.95863490433959	4.4347982654617	36.2437920178349	28.4243601934924	11.8772387605294	13.0615974692259	68.6780748820665	69.3010063858342	6.71269014893541	10.2029637998844	46.9369714701442	55.6150018130491	9.21000349228296	8.87004604890482
Lhx4	3.00435857320007	1.27622217815711	0.0	0.0	12.359199036661	6.00821172337292	0.0	1.01561301894017	7.19288798340581	2.69798851466289	0.0	0.0	3.20523330769969	3.87604911729441	3.8007164033694	2.04887803438837	21.44835777074	18.170385820676	3.83582294224881	4.83298285257684	24.6719978240501	28.1782675852782	2.06755180439005	2.30864212231769
Kif26b	1.50217928660003	2.23338881177494	1.68014704646951	2.28136535153559	26.6570959614257	33.6084343276173	3.90789482682653	3.0468390568205	109.059734018667	59.8054120750275	9.23681477679237	7.09567722473872	23.9159716036053	4.52205730351015	3.32562685294822	1.02443901719418	41.1635149135414	45.6372481077445	0.958955735562202	4.83298285257684	98.6879912962006	97.140869833459	8.27020721756021	4.4957767645134
Vangl2	343.999056631408	225.09368667246	183.32271107034	193.459781810218	345.33056131847	373.635666547253	239.163163401783	264.059384924443	550.547534297439	654.711879558195	266.548083558866	228.835590497824	195.026118953112	279.075536445198	363.285142888725	383.908521693521	390.403441443167	338.898823911214	502.492805434594	498.871230004876	549.403268618482	507.579583213761	768.75335272321	975.219035459042
Atp1b1	66.0958886104015	45.9439984136558	48.7242643476157	45.3991704955582	75.124543164018	76.6046994730047	62.1355277465418	54.843103022769	287.132312202443	292.28208908848	71.2554282781126	85.1481266968647	208.833277817049	227.394881547939	129.065994531086	135.994279532528	216.216778335339	267.484981964836	83.4291489939116	75.7167313570371	376.097527805642	363.722111857341	88.9047275887722	109.356732109785
Ptpn14	29.2924960887007	13.8789161874585	69.6327609259029	104.714669635483	1.93869788810369	0.0	54.1243433515474	51.7962639659485	0.58320713378966	1.34899425733145	43.5449839477355	47.008861613894	2.95867689941509	5.81407367594162	34.8399003642195	33.5503778131095	3.89970141286182	0.422567112108745	54.6604769270455	36.5158704416917	0.0	0.741533357507321	35.3363399295754	33.4145570335455
Esrrg	6.75980678970016	8.93355524709975	0.933415025816393	0.684409605460676	9.93582667653141	14.2695028430107	2.34473689609592	2.03122603788033	23.9114924853761	13.9396073257583	1.3195449681132	0.0	36.7369048344041	19.3802455864721	6.49289052242272	2.81720729728401	81.2437794346213	46.9049494440707	2.87686720668661	5.3699809473076	29.7869242022069	33.7397677665831	5.45081839339195	4.37426928439142
Mark1	69.1002471836016	59.5038590565751	12.1343953356131	9.58173447644947	98.1465805852493	84.3027207435763	20.5164478408393	17.2654213219828	96.4235794532239	159.630987117554	32.9886242028299	28.3827088989549	32.0523330769969	48.4506139661802	22.8042984202164	21.7693291153764	72.5777762949283	70.5687077221604	50.8246539847967	28.4608990207303	105.006429763335	136.071371102593	44.1704249119693	55.7719333759906
Nuf2	4.5065378598001	7.97638861348192	18.2949345060013	15.9695574607491	0.0	0.0	13.6776318938928	23.3590994356238	0.0	0.899329504887631	11.8759047130188	17.7391930618468	2.95867689941509	5.16806548972589	21.5373929524266	15.8788047665099	1.73320062793859	0.84513422421749	27.8097163313039	27.9239009259995	0.300878022244514	0.741533357507321	29.6975622812389	21.9928539020791
