geneid	Ascl1_ESC_1	Ascl1_ESC_2	Ascl1_D2_1	Ascl1_D2_2	Ascl1_D3_GFPpos_1	Ascl1_D3_GFPpos_2	Ascl1_D3_GFPneg_1	Ascl1_D3_GFPneg_2	Ascl1_D4_GFPpos_1	Ascl1_D4_GFPpos_2	Ascl1_D4_GFPneg_1	Ascl1_D4_GFPneg_2	Ascl1_D6_GFPpos_1	Ascl1_D6_GFPpos_2	Ascl1_D6_GFPneg_1	Ascl1_D6_GFPneg_2	Ngn2_ESC_1	Ngn2_ESC_2	Ngn2_D2_combi_1	Ngn2_D2_combi_2	Ngn2_D3_GFPpos_1	Ngn2_D3_GFPpos_2	Ngn2_D3_GFPneg_1	Ngn2_D3_GFPneg_2	Ngn2_D4_GFPpos_1	Ngn2_D4_GFPpos_2	Ngn2_D4_GFPneg_1	Ngn2_D4_GFPneg_2	Ngn2_D6_GFPpos_1	Ngn2_D6_GFPpos_2	Ngn2_D6_GFPneg_1	Ngn2_D6_GFPneg_2
Lbh	15.9499710753409	5.2340811963016	126.367091477349	129.643342022485	183.265872965204	270.080518452498	156.627041331991	163.345759169948	388.224252092764	276.753252507865	103.363818169562	74.1397503826322	315.515059380206	151.537021573566	69.9358833099994	50.5567002262634	21.6653482614461	23.4468990056911	9.24350509413865	10.4190133564805	83.829178816761	56.8487203869847	33.414631712956	25.3548656755561	123.707194819117	138.17944565956	26.8507605957417	33.8308799680379	242.206807906834	302.545609862987	143.224952267747	79.8304144401433
Spast	41.7153089662762	48.4152510657898	37.2771197493477	46.6977277310211	134.445046150703	128.579384449328	71.1262249672091	75.2850566006744	156.065179992347	105.894731624448	76.0085543817759	68.0460722689912	153.77228094254	177.167912462863	59.3795235650938	64.7480546757408	41.267330021802	34.676729582101	36.7590551418072	34.8458113366737	134.373242515102	111.759416215322	69.2047111780178	80.674572604042	105.725238304254	118.318791390449	101.649307969593	73.5687389781141	155.253059478169	194.652506345672	116.91065657551	122.844062403326
Plin3	170.541998420953	172.724679477953	148.405137115328	150.379745595351	54.8295439609013	54.7180258884859	118.170342268355	131.634780783603	15.5095831048295	8.26129111963777	143.615134885875	186.872795484991	2.72163329101842	16.1879310879774	230.920369419809	246.574783559671	138.761397198309	128.834539799692	58.4705438512957	61.1248783580191	42.1611458166651	76.8749741596725	45.6085968404328	43.2825484764543	14.2989051804933	19.4380871570023	53.7015211914833	26.849904736538	8.72546264509091	7.78610025382687	33.2687881251854	52.734246372941
Pdzph1	0.0	0.0	0.0	0.489836304870851	0.0	1.27622217815711	1.86683005163279	1.36881921092135	0.0	0.0	0.390789482682653	1.01561301894017	0.0	0.0	0.0	0.88695965309234	0.0	0.0	5.80406133818008	7.06177571939235	0.0	1.29201637243147	6.65125370589645	5.12219508597092	0.0	0.0	10.5485130911842	4.83298285257684	0.0	0.37076667875366	5.6387776483365	4.61728424463538
Zeb1	7.36152511169581	14.3937232898294	86.0421569057271	112.662350120296	175.003886888904	168.780383061277	123.210783407764	128.897142361761	122.380304186545	162.97274299649	122.903292303694	99.5300758561364	127.333557544076	110.167864348735	80.4922430549049	78.052449472126	13.5408426634038	10.1191879919298	95.4445642278503	101.180196372933	232.256136604085	151.165915574482	134.925432319614	148.03143798456	142.122451490964	179.591022646217	74.7985473738518	115.991588461844	135.395110010031	120.49917059494	172.734555294042	142.892796623453
Tmem178	1.84038127792395	3.9255608972262	2.11002564618949	2.44918152435425	104.401460418702	57.4299980170698	18.6683005163279	15.9695574607491	64.4617047794477	47.6901805542726	16.8039477553541	31.4840035871452	76.7889392823053	142.993391277133	18.4736295535847	36.365345776786	0.0	0.0	7.52378321615937	5.20950667824026	83.5826224084764	177.652251209327	27.3968307409544	26.1231949384517	84.7101806904985	76.4846472916829	20.1380704468062	12.8879542735382	110.422234163737	104.185436729779	28.1938882416825	67.801173908067
Cdh2	1.84038127792395	5.2340811963016	31.4159373988213	36.4111653287332	56.3317232475013	123.4744957367	77.100081132434	72.3192816436781	231.189723156365	168.605441487153	70.7328963655601	49.7650379280682	228.617196445547	104.771887319409	35.6277141390563	16.8522334087545	3.86881218954394	1.4808567793068	42.5631164799873	58.2307079812189	238.666603219484	88.5031215115558	113.546402550661	92.7117310560737	172.670112558382	148.32105635017	68.0858572249164	169.69139793492	218.738322171762	225.426140682226	139.277807913912	71.2033833514825
Zfp521	0.613460425974651	1.3085202990754	11.2534701130106	6.53115073161134	8.26198607630019	7.33827752440336	14.1879083924092	7.98477873037455	28.3534566135165	24.0328468934917	15.4361845659648	14.2185822651623	33.0484042480808	61.6040710848027	13.195449681132	16.8522334087545	0.0	0.617023658044501	1.50475664323187	1.73650222608009	18.9848434379135	30.3623847521396	11.4021492101082	9.21995115474766	31.6309114598792	23.241191165981	23.0149376534929	24.701912357615	28.8842901354733	33.3690010878294	32.5169511054072	34.7511393148874
Dpysl3	33.7403234286058	37.9470886731866	120.03701453878	185.321402009472	1533.72505161864	1338.43800934227	446.172382340236	441.216058986983	2300.74971870705	2104.75166934408	468.5565897365	359.527008704819	2682.94721781037	2988.4719447416	385.307130689053	343.253385746736	28.6292102026252	26.2852078326958	171.112326858939	228.870993397355	1469.22963696788	1262.94600405176	562.981117249092	499.926240390762	1718.46842260111	1642.51836476669	334.675551711209	347.974765385532	2334.21169657294	2981.70563053694	844.500932465864	821.99810302522
Jakmip2	1.84038127792395	0.0	52.0472992726742	39.0236256213778	34.5501235918008	119.964884746768	66.6458328432904	58.1748164641575	126.984711670792	154.711451876853	48.0671063699663	36.562068681846	188.76470896992	74.6443489056734	14.5149946492452	12.4174351432928	0.644802031590657	0.0	31.1699590383745	34.6142777065297	94.677660781283	63.3088022491421	38.9573431345363	43.0264387221557	137.139499685641	134.79890876269	19.179114711244	41.3488532942685	180.827691368953	187.978706128106	53.9443061690859	33.2930495534236
Pmaip1	36.1941651325044	17.0107638879802	77.8365016149902	48.6570729505045	26.2881375155006	33.6603599488937	72.4330060033521	78.7071046279778	2.18103512411665	11.0776403649688	73.4684227443387	63.9836201932305	3.11043804687819	2.24832376221908	40.9058940115091	31.9305475113243	26.8237645141713	32.9490633395764	32.459750446859	58.9253088716509	0.246556408284591	3.23004093107868	15.8363183473725	18.6960120637939	0.0	0.422567112108745	14.384336033433	10.2029637998844	0.0	0.37076667875366	7.33041094283746	3.88823936390348
Lox	53.9845174857693	62.8089743556192	1.17223647010527	0.489836304870851	2.25326892990005	1.59527772269638	0.186683005163279	1.36881921092135	2.18103512411665	0.751026465421615	1.36776318938928	0.0	2.13842615722876	3.14765326710671	0.0	0.0	29.9188142658065	38.378871530368	0.644895704242231	1.73650222608009	0.0	1.29201637243147	1.58363183473725	2.04887803438837	0.0	0.0	2.87686720668661	0.0	0.300878022244514	0.0	1.31571478461185	2.55165708256166
Sncaip	0.0	0.0	0.234447294021055	1.14295137803198	10.5152550062002	17.2289994051209	2.98692808261246	4.56273070307117	37.8046088180219	33.0451644785511	4.10328956816785	2.03122603788033	55.015872954158	38.2215039577243	10.5563597449056	9.75655618401574	0.0	0.0	7.52378321615937	14.4708518840007	48.0784996154953	35.5304502418655	13.6192337787403	28.1720729728401	41.1635149135414	34.6505031929171	13.4253802978708	28.4608990207303	46.6360934478997	64.1426354243832	26.8781734570707	15.7959724158579
Sall3	0.613460425974651	0.0	8.44010258475797	8.81705348767531	92.3840261259022	56.1537758389127	15.1213234182256	38.783210976105	145.64467884379	143.258298279173	25.2059216330311	23.3590994356238	125.583936142707	119.610824150055	38.2668040752827	12.4174351432928	2.19232690740823	0.246809463217801	26.2257586391841	23.6164302746892	25.6418664615975	35.5304502418655	57.6441987844359	64.0274385746365	125.440395447055	126.770133632624	70.0037686960408	76.2537294517679	245.516466151523	261.390508521331	110.144123397506	96.3554317367332
Lmnb1	1161.89404679599	1177.66826916786	1111.04572636578	1361.41837000438	423.61455882121	405.99818042623	986.246316277601	1114.44697422513	340.241479362197	266.614395224673	953.721732487014	879.520874402185	262.248807827417	235.174665528115	918.403297806784	817.776800151138	1047.93226174114	1072.75733187617	854.486808120957	774.595759646791	312.386969296577	400.525075453756	829.189628668424	874.358701175236	252.397341443557	319.460736754211	1150.74688267464	1160.45288271317	305.391192578182	327.016210660728	922.504023267852	872.423707275844
Ak3	19.6307336311888	19.627804486131	24.1480712841686	34.6150988775401	57.8339025341013	43.8701373741505	31.1760618622675	33.079797597266	23.5067118932572	21.7797674972268	14.4592108592581	31.4840035871452	23.7170901074462	39.1208334626119	35.6277141390563	17.7391930618468	4.5136142211346	6.91066497009842	2.79454805171634	3.82030489737619	31.3126638521431	25.8403274486294	11.5605123935819	17.4154632923011	20.798407535263	24.0863253901985	36.4403179513637	32.7568837785764	16.5482912234483	15.5722005076537	23.1189883581797	33.5360645136675
Apba1	0.0	0.0	1.40668376412633	0.979672609741701	162.986452596104	86.9426358869529	3.54697709810229	7.52850566006744	203.078603778861	175.364679675947	14.4592108592581	29.4527775492648	155.716304721839	307.121025919126	13.195449681132	23.9479106334932	0.257920812636263	0.863833121262302	0.644895704242231	0.694600890432035	34.2713407515582	40.6985157315913	5.38434823810665	8.70773164615057	76.4774777077902	60.0045299194418	10.5485130911842	2.14799237892304	184.438227635887	160.541971900335	23.4949068680688	36.8167664769611
Maoa	32.5134025766565	28.7874465796588	51.343957390611	49.4734667919559	66.8469782537016	65.2468588582821	38.4566990636354	32.8516610621125	161.638936420645	128.050012354385	42.9868430950918	31.4840035871452	138.02568833022	132.651101970926	23.7518094260375	28.3827088989549	37.5274782385762	34.4299201188832	32.0298199773642	35.1931117818898	40.435250958673	32.3004093107868	40.857701336221	35.8553656017965	32.7141618523408	28.3119965112859	42.1940523647369	48.3298285257684	24.9728758462947	45.2335348079466	10.9016367867839	13.7303452537842
Ablim1	2.4538417038986	2.6170405981508	12.4257065831159	10.4498411705781	20.2794203691005	19.9409715337048	10.2675652839803	13.46005557406	64.7040420154606	70.220974516921	12.8960529285275	12.187356227282	97.7843960987331	51.7114465310388	5.27817987245278	5.32175791855404	1.93440609477197	3.82554667987591	0.0	1.62073541100808	7.39669224853774	6.46008186215736	5.22598505463292	4.09775606877674	32.9308119308332	37.6084729776783	6.71269014893541	8.0549714209614	63.1843846713479	57.4688352068174	19.5477625142332	8.38401612841688
Gfra1	0.613460425974651	0.0	2.5789202342316	4.57180551212794	48.8208268145011	133.524745389687	23.5220586505731	21.216697769281	91.8458124489123	97.4456838884546	31.0677638732709	22.3434864166837	88.8418867139583	16.6375958404212	10.5563597449056	3.54783861236936	0.386881218954394	1.3574520476979	34.1794723248383	25.7002329459853	413.228540284975	159.564021995287	106.261696110869	74.5279385008769	330.608019779286	289.881038906599	28.7686720668661	53.1628113783452	123.96174516474	73.4118023932248	84.2057462151585	31.1059149112278
Hspa12a	3.06730212987325	1.3085202990754	48.0616952743162	43.9219886700863	72.1046057568017	159.208716725099	72.0596399930255	79.619650768592	172.544112041228	255.348998243349	59.4000013677632	43.6713598144272	160.576364170087	61.1544063323589	23.7518094260375	18.6261527149391	4.64257462745273	3.94895141148481	15.692462136561	13.0816501031367	210.066059858472	78.8129987183198	83.2990345071793	71.4546214492944	220.766429983678	253.117700153138	24.9328491246173	41.3488532942685	228.667296905831	113.083837019866	103.189630964558	35.8447066359852
Hdgfl3	8.58844596364511	6.542601495377	77.6020543209691	105.967920620394	153.973376876504	240.727408354884	106.595995948232	107.908581127633	363.263516783429	334.58229034533	84.6059230007943	74.1397503826322	409.800212676201	292.731753840924	58.0599785969806	73.6176512066642	9.15618884858733	12.7106873557167	49.4420039919044	47.1170937343064	180.725847272605	109.175383470459	97.7100842032883	82.9795603927289	237.231835949094	256.0756699379	71.9216801671652	112.76959989346	407.689720141316	491.636616027354	209.386610008229	133.779735614304
Maged1	84.0440783585271	70.6600961500716	168.567604401138	117.070876864133	337.990339485008	257.796879987736	211.885210860321	237.718269630008	270.448355390465	409.497180271136	251.082242623604	250.856415678221	601.09215255921	603.000433027157	183.416750567734	206.661599170515	58.1611432494773	60.2215090251433	109.417304486432	118.31368500359	182.698298538882	256.465249927647	175.14968092194	198.741169335672	384.987189480859	311.009394512036	289.604632139785	276.554018786341	525.93478288341	296.242576324175	321.78624446507	341.80054158314
Csnk1d	152.138185641713	142.628712599219	156.141897818022	144.828267473482	238.846506569406	255.084907859152	221.779410133975	183.193637728308	270.690692626478	274.5001731116	269.449348309689	277.262354170666	330.289640102878	292.731753840924	242.796274132828	244.800864253486	83.1794620751947	106.498283378481	138.007680707838	142.277415723495	208.34016500048	299.747798404101	208.722675818369	177.227949974594	292.044305807652	280.584562440207	232.067288006053	238.964152155188	330.364068424476	208.000106780803	282.690719436603	253.221588574214
Gdf11	1.84038127792395	9.1596420935278	27.6647806944845	34.9416564141207	95.3883846991022	87.4212192037618	61.2320256935554	56.349724182929	121.168618006481	95.0048478758343	53.3427643861821	70.0772983068715	87.4810700684491	67.8993776190161	44.8645289158487	54.9914984917251	3.61089137690768	2.22128516896021	25.5808629349418	33.6881431859537	151.878747503308	112.405424401538	109.904049330765	88.3578652329984	133.889748508256	180.436156870434	82.4701932583494	83.2347046832678	119.147696808828	171.294205584191	162.020877762202	151.033797791626
Mip	3.6807625558479	6.542601495377	0.46889458804211	0.0	0.0	0.0	0.186683005163279	0.228136535153559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73985178322581	4.81278453274711	0.21496523474741	0.463067260288023	0.0	0.0	0.95017910084235	0.768329262895638	0.0	0.0	0.958955735562202	0.53699809473076	0.0	0.0	0.0	0.0
Rnf165	58.2787404675918	58.883413458393	181.931100160339	171.442706704798	424.36564846451	369.466320576482	305.78676245745	354.067902558323	378.530762652245	420.387064019749	305.01119123381	268.121837000204	446.34785972702	342.194876609744	183.416750567734	182.713688537022	53.1316874030701	77.4981714503894	263.547377800325	235.353935041388	359.479243278934	273.261462769256	307.699665489448	354.712009703486	326.924968444916	335.095719902235	203.298615939187	303.403923522879	458.237227878395	469.390615302134	467.266707792152	422.724523344382
Dpysl4	2.4538417038986	2.6170405981508	30.4781482227371	36.4111653287332	199.038755474505	124.591190142588	71.3129079723724	75.5131931358279	133.770154279155	117.911155071194	67.9973699867815	119.84233623494	123.834314741338	157.832328107779	89.7290578316973	67.4089336350179	0.0	1.234047316089	9.67343556363347	6.71447527417634	158.535770526992	175.71422665068	80.4484972046523	70.6862921863987	118.290942856809	135.221475874798	106.444086647404	52.6258132836145	154.952181455925	164.249638687872	196.417421417055	350.427572671801
Eps8l2	6.74806468572116	6.542601495377	9.37789176084219	18.450500816802	3.75544821650009	3.3500832176624	4.29370911875541	7.30036912491388	0.727011708038883	0.187756616355404	9.18355284304234	9.1405171704615	2.72163329101842	0.899329504887631	54.101343692641	42.5740633484323	5.54529747167965	5.30640345918271	0.21496523474741	0.463067260288023	0.0	0.0	0.475089550421175	1.79276828008982	0.0	0.0	0.0	2.6849904736538	0.0	0.37076667875366	0.0	2.06562716207372
Rbfox3	2.4538417038986	3.9255608972262	0.46889458804211	2.44918152435425	80.3665918331019	46.5821095027344	4.10702611359213	4.33459416791762	106.38604660969	100.262033133786	3.32171060280255	13.2029692462222	157.465926123208	291.382759583592	32.9886242028299	26.6087895927702	2.57920812636263	1.234047316089	34.6094027943331	26.5106006514893	108.238263236936	151.811923760698	73.4805171318084	65.0518775918307	201.484572997861	234.102180108245	44.1119638358613	32.2198856838456	284.931487065555	314.03937690435	60.3349208372006	114.217031314665
